text,label
Mình chỉ muốn khóc một trận thật to cho đến khi không còn nước mắt nữa.,4
Thật thất vọng khi bộ phim kết thúc một cách lãng xẹt.,3
Mình không biết phải đối xử với họ như thế nào cho phải phép nữa.,1
Mình đã mất hết tất cả hy vọng rồi.,6
Mình thích cảm giác được khám phá những địa điểm mới.,0
Món quà mà mình nhận được không phải là thứ mình thực sự cần đến.,3
Có lẽ mình đã lựa chọn sai con đường ngay từ khi bắt đầu.,5
Hôm nay mình đã nhận được một lá thư tay.,0
Mình bị giam cầm trong quá khứ của chính mình và không thể nào thoát ra được.,6
Mình chỉ ngồi nhìn chằm chằm vào một điểm vô định.,5
Mình nghĩ mình sẽ dọn dẹp lại toàn bộ nhà cửa vào sáng mai.,0
Xem lại những bức ảnh cũ từ hồi bé làm mình bất giác mỉm cười.,0
"Mình nhớ những ngày xưa, khi mình còn cảm thấy hạnh phúc.",4
Mình thích cảm giác được đi dạo trên bãi biển vào buổi sáng.,0
Cảm giác như mọi người đang nhìn mình và phán xét từng hành động.,1
Cảm giác như mình đang xem cuộc đời mình như một bộ phim chứ không phải đang sống.,5
Mình cảm thấy thật biết ơn vì có những người bạn tốt luôn ở bên cạnh.,0
Buổi hòa nhạc đã không hay như mình mong đợi.,3
Mình đã bỏ lỡ cơ hội cuối cùng để có thể nói lời yêu thương.,3
Hôm nay mình đã tự thưởng cho bản thân một ly trà sữa.,0
Mình cảm thấy mình đã làm bố mẹ phải thất vọng.,3
Thật đáng thất vọng khi một người mình từng tin tưởng lại nói dối mình.,3
Mình nên ghi lại mật khẩu này để không bị quên mất.,0
Cảm giác như mình đang tan rã ở cấp độ phân tử.,6
Thật buồn khi phải chấp nhận một sự thật đau lòng như vậy.,3
"Mình có thể ngồi bất động hàng giờ, chỉ để nhìn ra ngoài cửa sổ.",5
Cảm giác như mình đang đi chân trần trên một con đường đầy gai nhọn.,5
Đôi khi mình có cảm giác không ai thực sự hiểu mình.,4
Mình đang nghe một bản nhạc không lời rất du dương.,0
Lỡ như mình để quên thứ gì đó quan trọng ở nhà thì sao nhỉ?,1
Việc đi chợ vào sáng sớm thật là thú vị.,0
Mình đang tìm một địa điểm cắm trại lý tưởng cho nhóm bạn.,0
Mình thích không khí mát mẻ và trong lành của buổi tối cuối tuần.,0
Những món đồ mình từng yêu quý giờ đây chỉ còn là những vật vô tri chiếm chỗ.,6
Mình không thể tin được là họ lại tính thêm những khoản phí vô lý này.,2
Tất cả những nỗ lực của mình cuối cùng cũng chẳng đi đến đâu.,3
Mình luôn cảm thấy mình là một kẻ giả mạo trong mắt người khác.,5
Ngay cả những món ăn từng rất yêu thích cũng trở nên vô vị.,6
Cảm giác như mình đang bị mắc kẹt trong một vòng lặp không có lối thoát.,6
Mình biết ơn vì có một sức khỏe tốt và một cuộc sống bình dị.,0
Tại sao mình lại không thể làm được những việc mà người khác làm một cách dễ dàng?,5
Tại sao cậu ấy có thể đọc tin nhắn của mình rồi mà không trả lời chứ?,2
Mình không thể tin được là họ lại tính sai hóa đơn của mình.,2
Mình không còn đủ sức lực để tiếp tục che giấu nữa.,5
Mình cảm thấy như bị lừa dối bởi những lời quảng cáo hoa mỹ.,3
Cảm giác như mình đang sống một cuộc đời không phải của mình.,5
Cái máy bán hàng tự động chết tiệt lại nuốt tiền của mình.,2
Có lẽ mình thực sự đơn độc trên thế giới này.,4
Mình cần một khoảng thời gian để có thể nghỉ ngơi và suy nghĩ lại mọi thứ.,5
Mình cảm thấy lòng mình rộn ràng như một đứa trẻ.,0
Lại phải tiếp tục chờ đợi trong một hàng dài vô tận và ngột ngạt.,2
Thời gian dạo này trôi qua thật là nhanh.,0
Bộ phim tài liệu tối qua thực sự rất đáng xem.,0
Mình không biết phải làm gì để thoát khỏi vòng luẩn quẩn lo lắng này.,1
Phải nhớ đi đóng tiền điện nước trước cuối tuần này.,0
Không có một ai để mình có thể gọi điện khi cảm thấy buồn bã.,4
Mình cảm thấy như mình đang bị mắc kẹt trong một công việc không có lối thoát.,5
Mình đang rất muốn biết kết quả của cuộc thí nghiệm này sẽ ra sao.,0
Thật đáng thất vọng khi họ không hề trân trọng những gì mình đã làm cho họ.,3
Cảm giác như mình đã sống qua hàng ngàn năm trong một cơ thể trẻ.,5
Mình định sẽ lau dọn cửa sổ vào ngày mai cho sạch sẽ.,0
Họ đã không giữ được lời hứa sẽ mãi mãi ở bên cạnh mình.,3
Mình sẽ thử một công thức pha cà phê khác vào sáng mai.,0
Hôm nay mình quyết định sẽ đi làm bằng xe buýt.,0
Mình chán ghét bản thân vì đã không đủ mạnh mẽ để vượt qua.,5
Mình ghét cái cảm giác bị người khác xen vào chuyện riêng tư.,2
Mình nhớ những ngày tháng tuổi thơ vô tư không phải lo nghĩ gì.,4
"Cứ như mình là một ngôi nhà hoang, tất cả đèn đóm đều đã tắt.",4
Lại phải làm thêm giờ vào cuối tuần mà không được trả thêm lương.,2
Mình cảm thấy như mình đang phải sống trong một địa ngục trần gian.,6
Mình cảm thấy bế tắc và không biết phải đi con đường nào tiếp theo.,5
Mình chỉ muốn tìm một nơi nào đó để có thể khóc mà không bị ai nhìn thấy.,4
Mình cảm thấy không hề an toàn khi phải ở một mình trong nhà.,1
"Mình không còn gì để nói, và cũng không còn gì để có thể cảm nhận.",6
Mình cảm thấy rất khó chịu vì phải làm việc trong một môi trường thiếu chuyên nghiệp.,2
Mình đang tận hưởng từng khoảnh khắc của ngày hôm nay.,0
Mình cứ phân tích lại những cuộc trò chuyện đã qua và dằn vặt bản thân.,5
Cảm giác như có điều gì đó không ổn sắp xảy ra.,1
Mọi cố gắng dường như chỉ làm cho mọi thứ trở nên tồi tệ hơn.,6
"Mình đã ngừng trả lời thật lòng câu hỏi ""Dạo này bạn thế nào?"".",4
Mình luôn tránh nhìn vào mắt người khác khi nói chuyện.,1
Mình cứ cảm thấy mình đang thua kém bạn bè đồng trang lứa.,5
Thực sự mình không có kiên nhẫn cho chuyện này ngay bây giờ.,2
"Mình đã quá mệt mỏi khi nghe ai đó bảo mình phải ""suy nghĩ tích cực lên"".",2
